status,height_Mm,temperature_K,pressure_dyn_cm2,pressure_Pa,i_ne_over_nH,f_cm3,f_1e16_cm3,proton_fraction_np_over_nH,f_proton_cm3,f_proton_1e16_cm3,ne_cm3,nH_cm3,n2_cm3,hydrogen_population_sum_over_nH,reconstructed_pressure_Pa,pressure_relative_error,center_index,n_depth_points,iterations,duration_s,bc_type,boundary_source,Nhalf_points,Nrays,threads_per_model,JTol,popsTol,error_type,error_message
ok,80,8000,0.01,0.001,0.7242619502658276,7.642605267681386e+16,7.642605267681386,0.7231721898297654,7.619623684768682e+16,7.619623684768682,3621838892.1556015,5000730593.15938,171.63933634257378,1.0,0.0009999727701096,-2.722989039805057e-05,45,91,103,25.93111973599298,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,8000,0.02,0.002,0.5826186005213548,6.362275449686666e+16,6.362275449686666,0.5815582720548368,6.339138656494903e+16,6.339138656494903,6321639782.208186,10850391279.219856,628.1263653551073,1.0,0.0019999490406195,-2.547969024982964e-05,45,91,105,36.43754539899237,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,8000,0.05,0.005,0.3772582408140025,5.666754833974861e+16,5.666754833974861,0.3762204549890462,5.63562078064201e+16,5.63562078064201,11669708821.99843,30932946081.75804,2403.176208960942,1.0,0.0049999351946005,-1.2961079898059225e-05,45,91,106,27.661810163001064,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,8000,0.1,0.01,0.2759698114337692,5.5497895484681336e+16,5.549789548468134,0.274944968656745,5.508646636207501e+16,5.508646636207501,18342850411.930595,66466873012.78513,6062.575135436135,1.0,0.0099999599968351,-4.000316489866095e-06,45,91,106,30.88219128799392,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,8000,0.2,0.02,0.2254936549604963,5.5209989731083416e+16,5.520998973108342,0.2244819076189181,5.471566764511678e+16,5.471566764511678,31129372545.503902,138049882383.41956,17551.856825128165,1.0,0.0199999850479477,-7.476026122818501e-07,45,91,106,39.72510631699697,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,10000,0.01,0.001,0.8378916772700514,9.713132700320218e+16,9.713132700320218,0.7899811135898083,8.634098242794493e+16,8.634098242794494,3154098438.738399,3764327208.756648,102.42150774820604,1.0,0.0009999748834261,-2.5116573845046508e-05,45,91,118,28.20376393200422,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,10000,0.02,0.002,0.7314219141800389,7.590119446775128e+16,7.590119446775128,0.6964448786418882,6.881548459357603e+16,6.881548459357603,5829220130.005969,7969709434.452509,447.684750712376,1.0,0.0019999604502789,-1.977486052229076e-05,45,91,132,26.221316716008005,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,10000,0.05,0.005,0.6633186636249807,6.435838210860766e+16,6.435838210860767,0.6435755069050888,6.058424479083821e+16,6.058424479083821,13730828392.658327,20700199083.228725,2929.465318604028,1.0,0.0049999775384846,-4.492303072589631e-06,45,91,142,28.86380684099277,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,10000,0.1,0.01,0.6797791559924501,6.451387581452559e+16,6.451387581452559,0.668365724741759,6.236569793333098e+16,6.236569793333097,27880905613.78975,41014652138.14148,12049.26673573114,1.0,0.0099999921943241,-7.805675805369615e-07,45,91,142,33.32394333099364,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,10000,0.2,0.02,0.6907683540639069,6.6304991893201416e+16,6.630499189320141,0.6842497183486046,6.505948401746562e+16,6.505948401746561,56312853763.5172,81522052120.97394,47826.52721078797,1.0000000000000002,0.0199999965459194,-1.7270402868224674e-07,45,91,138,49.20612239399634,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,12000,0.01,0.001,0.9293762268268968,1.0921030865313155e+17,10.921030865313156,0.8435832415009009,8.997801401849538e+16,8.997801401849538,2783083872.9984846,2994571835.0259185,70.9233033004723,1.0,0.0009999807359625,-1.9264037467428205e-05,45,91,102,26.615188844007207,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,12000,0.02,0.002,0.8853597646221132,8.131398213961555e+16,8.131398213961555,0.7999440030634608,6.638116055855427e+16,6.638116055855427,5420981492.2232895,6122913767.757515,361.4020561503199,1.0,0.0019999794996489,-1.0250175511324068e-05,45,91,120,41.6852408679988,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,12000,0.05,0.005,0.9068007337642088,6.90246166219376e+16,6.90246166219376,0.822545365304719,5.6793678242882536e+16,5.679367824288254,13731443984.78242,15142735855.298664,2731.6711505977564,1.0,0.0049999926545559,-1.4690888143140122e-06,45,91,137,47.433027887993376,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,12000,0.1,0.01,0.9417132362444492,7.066337650743411e+16,7.066337650743411,0.8593789915333763,5.884729456377665e+16,5.884729456377665,28029247664.938496,29764100775.22016,11118.046766132202,1.0,0.0099999969115397,-3.088460267045012e-07,45,91,145,33.57559175499773,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,12000,0.2,0.02,0.9657953218187494,7.61664282861519e+16,7.61664282861519,0.8870711115512966,6.425549418160076e+16,6.425549418160076,56817334222.23023,58829581111.693474,42383.62675997433,1.0,0.019999998592361,-7.038194783925976e-08,45,91,146,50.23237948300084,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,14000,0.01,0.001,0.9720935182355996,1.1534325287588592e+17,11.534325287588592,0.8857905261199616,9.577191302828234e+16,9.577191302828233,2443371829.753093,2513515195.727197,51.75912547615605,1.0,0.0009999849942114,-1.500578855639402e-05,45,91,81,28.46536574199854,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,14000,0.02,0.002,0.9572013604033812,8.311709421921378e+16,8.311709421921378,0.8709447394125496,6.881212001836404e+16,6.881212001836404,4846991912.72577,5063711893.057866,282.6534159154733,1.0,0.0019999873945374,-6.302731265063824e-06,45,91,98,34.254277596002794,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,14000,0.05,0.005,0.9856136613514545,7.047020149315626e+16,7.047020149315626,0.8994200930737866,5.868366851292245e+16,5.868366851292245,12306113081.783075,12485737124.330412,2148.9993780752816,1.0,0.0049999953776105,-9.244778879924364e-07,45,91,117,37.1981359479978,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,14000,0.1,0.01,1.0106632312042354,7.137352858703411e+16,7.137352858703411,0.9245370743424164,5.972730218515252e+16,5.972730218515252,24936266051.71236,24673170331.9216,8712.156690467213,1.0,0.0099999976339965,-2.366003440043562e-07,45,91,128,44.51496879399929,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,80,14000,0.2,0.02,1.0293130832460549,7.6634079127767e+16,7.663407912776701,0.9432977736750494,6.436126567684055e+16,6.436126567684055,50345055536.63476,48911314114.32754,33074.37951672941,1.0,0.0199999985842549,-7.078725036691047e-08,45,91,134,30.182315660000317,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,6000,0.01,0.001,0.6237108177134405,5.647694529900787e+16,5.647694529900787,0.6230659694694648,5.636022379500042e+16,5.636022379500043,4403472648.885914,7060119086.96613,343.33605096426777,1.0,0.0010000263177861,2.631778610621624e-05,45,91,65,23.064553332995278,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,6000,0.02,0.002,0.4569589830405085,4.874391407451585e+16,4.874391407451585,0.4563804339973113,4.862056430518658e+16,4.862056430518658,7149611346.150435,15646068053.150925,1048.6835817669362,1.0,0.0020000488126956,2.4406347821437704e-05,45,91,66,19.455441655009054,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,6000,0.05,0.005,0.2499202575137652,4.467906783432425e+16,4.467906783432425,0.249396264325808,4.449191226212556e+16,4.449191226212556,11290415468.006264,45176071681.12174,2853.091785909304,1.0,0.0050000777811225,1.5556224517224156e-05,45,91,67,23.77295248600421,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,6000,0.1,0.01,0.1487217046550153,4.418601863137726e+16,4.418601863137726,0.1482237243909112,4.389060880485092e+16,4.389060880485092,14538435502.16431,97755976747.90392,4783.551752284305,1.0000000000000002,0.010000098855753,9.885575305047798e-06,45,91,67,17.187104680997436,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,6000,0.2,0.02,0.0874233519949988,4.41064601747995e+16,4.410646017479951,0.0869449509953421,4.362505925565059e+16,4.362505925565059,17984981883.721428,205722858633.35776,7333.60990829635,1.0,0.0200000930762468,4.6538123403550005e-06,45,91,67,19.14726690801035,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,8000,0.01,0.001,0.7227387417025217,7.617594812868093e+16,7.617594812868092,0.7216489003573668,7.59463849437181e+16,7.59463849437181,3617264227.57916,5004940262.449666,171.7681343462976,1.0,0.0009999725148439,-2.7485156093133917e-05,45,91,103,28.0224010279926,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,8000,0.02,0.002,0.5806504980695787,6.334221383430306e+16,6.334221383430306,0.5795900735162115,6.311106513438346e+16,6.311106513438347,6307722835.453616,10863200593.858389,628.1335141361305,1.0,0.0019999485938182,-2.570309087053177e-05,45,91,105,28.008155249000996,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,8000,0.05,0.005,0.3755380496604384,5.642419439093436e+16,5.642419439093436,0.3745001575311714,5.611274098841623e+16,5.611274098841623,11630168198.516727,30969347071.57564,2397.21300030687,1.0,0.0049999348074456,-1.3038510865079345e-05,45,91,106,21.031204877988785,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,8000,0.1,0.01,0.2748822065502644,5.527176338403021e+16,5.527176338403021,0.2738572805821129,5.486035913425418e+16,5.486035913425417,18285160538.089462,66519986024.4351,6049.148343262519,1.0,0.0099999598964456,-4.0103554392253984e-06,45,91,106,30.962807226998848,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,8000,0.2,0.02,0.2247881275221831,5.498600398024739e+16,5.498600398024739,0.2237763190023418,5.449211583718809e+16,5.449211583718808,31048675006.190388,138124176523.18567,17532.101805149112,1.0,0.0199999847623785,-7.618810738546643e-07,45,91,106,36.90292296100233,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,10000,0.01,0.001,0.8367357441454577,9.683359987589507e+16,9.683359987589506,0.7888087667643074,8.605832544460261e+16,8.605832544460261,3151639874.6426,3766589268.707899,102.57631557814072,1.0000000000000002,0.0009999746602712,-2.533972871528005e-05,45,91,118,39.91423991200281,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,10000,0.02,0.002,0.7300325030095496,7.556849399158763e+16,7.5568493991587635,0.6950322780911047,6.84961753978721e+16,6.84961753978721,5822597190.002102,7975805414.140493,448.63455980470445,1.0,0.0019999602071476,-1.9896426181088837e-05,45,91,132,39.70504757299205,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,10000,0.05,0.005,0.6624075647459748,6.408413597693451e+16,6.408413597693452,0.6426519573082781,6.031865312844371e+16,6.031865312844372,13719113109.580215,20710984958.09197,2936.983726849321,1.0,0.0049999775176637,-4.496467258773006e-06,45,91,142,48.94839591201162,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,10000,0.1,0.01,0.679124586973415,6.425454182658493e+16,6.425454182658493,0.6677057629412119,6.211195121259966e+16,6.211195121259967,27864387046.40634,41029860471.679726,12083.56706623806,1.0,0.0099999921999352,-7.800064712182308e-07,45,91,142,49.01165874100116,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,10000,0.2,0.02,0.6901191605565515,6.603478565407396e+16,6.603478565407396,0.6835975833332882,6.479263453570485e+16,6.479263453570485,56280492056.0894,81551846800.9229,47967.04880165119,1.0000000000000002,0.0199999965368307,-1.7315846499721396e-07,45,91,138,35.21852887699788,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,12000,0.01,0.001,0.928543721048786,1.088327296494306e+17,10.88327296494306,0.8427505415403288,8.965053534593186e+16,8.965053534593185,2781739471.2291265,2995808822.106044,71.10061936992484,1.0000000000000002,0.0009999805964565,-1.940354343822268e-05,45,91,102,35.40831141000672,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,12000,0.02,0.002,0.8845966312231122,8.09345740900888e+16,8.09345740900888,0.7991805042625687,6.6059196228099976e+16,6.605919622809997,5418406133.084699,6125284612.030219,362.7513377703087,1.0,0.0019999794574508,-1.0271274568287442e-05,45,91,120,22.70650635000493,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,12000,0.05,0.005,0.9064207217654988,6.873557060493914e+16,6.873557060493915,0.8221649217325346,5.65509334786751e+16,5.655093347867511,13728307251.96108,15145623795.119663,2741.905222369748,1.0,0.0049999926574638,-1.468507222768256e-06,45,91,137,39.14939748198958,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,12000,0.1,0.01,0.941452848200195,7.038674303483614e+16,7.038674303483615,0.859118058617106,5.861373796389239e+16,5.861373796389239,28025096006.37323,29767923120.047577,11158.436550725468,1.0,0.009999996911624,-3.088375950810462e-07,45,91,145,27.518790764996083,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,12000,0.2,0.02,0.965573650825072,7.587496824858202e+16,7.587496824858202,0.8868486133282163,6.400688514472178e+16,6.400688514472178,56810430608.22363,58835937123.67746,42536.097218757095,1.0,0.0199999985924278,-7.037860971087495e-08,45,91,146,42.3678682109894,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,14000,0.01,0.001,0.9715320789061672,1.1490345240272365e+17,11.490345240272363,0.885229064081313,9.5395989320445e+16,9.5395989320445,2442626728.0265474,2514200797.956834,51.92555321626045,1.0,0.0009999849108225,-1.508917744984066e-05,45,91,81,23.80502644700755,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,14000,0.02,0.002,0.9567895476624584,8.272940852688939e+16,8.27294085268894,0.8705329121208012,6.848531615391146e+16,6.848531615391146,4845883244.252204,5064732632.260904,283.8480878210529,1.0,0.0019999873969632,-6.301518382838614e-06,45,91,98,34.13246279799205,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,14000,0.05,0.005,0.9854085820237044,7.017772702596421e+16,7.017772702596421,0.8992150052536384,5.843777985683152e+16,5.843777985683152,12304770542.54832,12486973187.587202,2157.4847821552776,1.0,0.0049999953809145,-9.2381708550332e-07,45,91,117,34.34358693599643,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,14000,0.1,0.01,1.010522428784933,7.109322095048235e+16,7.109322095048235,0.924396263354168,5.949118763653339e+16,5.949118763653339,24934466371.270386,24674827258.660603,8745.244692923077,1.0,0.0099999976337792,-2.3662207419145043e-07,45,91,128,44.23241847900499,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,81,14000,0.2,0.02,1.0292059046395527,7.634186799917923e+16,7.634186799917924,0.9431905839506266,6.411463247654586e+16,6.411463247654585,50342363847.454414,48913792294.1525,33197.42710221255,1.0,0.0199999985839284,-7.08035784516281e-08,45,91,134,46.00441699499788,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,6000,0.01,0.001,0.6221266897884176,5.6266813015425256e+16,5.626681301542526,0.6214816114013689,5.61501882578118e+16,5.61501882578118,4396361749.949021,7066666359.297661,343.5061557710076,1.0000000000000002,0.0010000263553837,2.6355383787477968e-05,45,91,65,22.95644496800378,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,6000,0.02,0.002,0.455136023225306,4.854586240843833e+16,4.854586240843833,0.4545571102684377,4.842244455574473e+16,4.842244455574472,7129511702.381976,15664573530.917048,1047.0498327281994,1.0,0.0020000488271142,2.441355713531275e-05,45,91,66,23.254095576005057,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,6000,0.05,0.005,0.2487256877092578,4.45031519191518e+16,4.45031519191518,0.2482012697226851,4.431568716526206e+16,4.431568716526207,11246504533.889566,45216497891.58853,2842.1327204100035,1.0000000000000002,0.0050000776318349,1.5526366985152414e-05,45,91,67,13.180507596000098,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,6000,0.1,0.01,0.1480217454179357,4.401652894294042e+16,4.401652894294043,0.1475233625600455,4.372062440785608e+16,4.372062440785608,14478216840.65136,97811418178.94714,4762.2738075656525,1.0000000000000002,0.010000098800075,9.880007502578725e-06,45,91,67,23.98793669800216,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,6000,0.2,0.02,0.0870251172663685,4.393833957903072e+16,4.393833957903072,0.0865463469825716,4.345621428056769e+16,4.345621428056769,17909133108.13963,205792691474.61105,7299.70799438522,1.0,0.0200000931190293,4.655951466731033e-06,45,91,67,15.69564777200867,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,8000,0.01,0.001,0.721398582522937,7.594217159703578e+16,7.594217159703578,0.7203086697293452,7.571287306411346e+16,7.571287306411346,3613232984.526624,5008649964.19887,171.9130797279013,1.0,0.0009999723014687,-2.769853123751019e-05,45,91,103,30.267249195007025,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,8000,0.02,0.002,0.578940876635737,6.308657317824573e+16,6.308657317824573,0.5778803681490186,6.285565989693102e+16,6.285565989693103,6295607045.522809,10874352286.38024,628.2583769394489,1.0,0.0019999482267879,-2.588660604624371e-05,45,91,105,37.28880345600192,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,8000,0.05,0.005,0.3740381711762965,5.619464179761027e+16,5.619464179761027,0.3730001857227028,5.588318542150599e+16,5.588318542150599,11595615760.366142,31001156175.85122,2392.7246541817017,1.0,0.0049999344960322,-1.3100793555716191e-05,45,91,106,36.85319554401213,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,8000,0.1,0.01,0.27391794252883,5.505518068561681e+16,5.505518068561681,0.272892942376205,5.464391894276133e+16,5.464391894276133,18233940931.702087,66567165200.51604,6038.970315969927,1.0,0.0099999625796926,-3.7420307359703463e-06,45,91,107,23.58964506699704,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,8000,0.2,0.02,0.2241509046341214,5.477152806630087e+16,5.477152806630087,0.2231390406112984,5.427814395916487e+16,5.427814395916487,30975725366.386566,138191391272.53506,17518.144843655555,1.0000000000000002,0.0199999909475639,-4.526218042727458e-07,45,91,107,30.77536966500338,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
ok,82,10000,0.01,0.001,0.8357117952608281,9.655272700981235e+16,9.655272700981236,0.7877702520071334,8.579275897461498e+16,8.579275897461498,3149459579.6945386,3768595342.981348,102.73242352980512,1.0,0.0009999744687355,-2.5531264407317733e-05,45,91,118,22.583187732001534,cone,Promweaver FAL-C tabulated boundary,45,10,1,0.005,0.001,,
